departamento,codigo_departamento,municipio,codigo_municipio,poblacion,fecha,eventos,Date_reported,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-07-27,2,2020-07-27,561,45053,35,1734
SAN MARCOS,12,MALACATAN,1215,108134,2020-07-27,1,2020-07-27,561,45053,35,1734
GUATEMALA,1,AMATITLAN,114,147604,2020-07-27,1,2020-07-27,561,45053,35,1734
GUATEMALA,1,SAN JUAN SACATEPEQUEZ,110,276836,2020-07-27,1,2020-07-27,561,45053,35,1734
RETALHULEU,11,RETALHULEU,1101,108405,2020-07-27,1,2020-07-27,561,45053,35,1734
RETALHULEU,11,SAN FELIPE,1105,26191,2020-07-27,1,2020-07-27,561,45053,35,1734
BAJA VERAPAZ,15,RABINAL,1503,45937,2020-07-27,1,2020-07-27,561,45053,35,1734
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-07-27,1,2020-07-27,561,45053,35,1734
QUETZALTENANGO,9,CONCEPCION CHIQUIRICHAPA,911,20245,2020-07-27,1,2020-07-27,561,45053,35,1734
JUTIAPA,22,JUTIAPA,2201,163665,2020-07-27,1,2020-07-27,561,45053,35,1734
GUATEMALA,1,SAN JOSE PINULA,103,87912,2020-07-27,1,2020-07-27,561,45053,35,1734
QUETZALTENANGO,9,LA ESPERANZA,923,24199,2020-07-27,1,2020-07-27,561,45053,35,1734
SAN MARCOS,12,SAN RAFAEL PIE DE LA CUESTA,1211,18128,2020-07-27,1,2020-07-27,561,45053,35,1734
JUTIAPA,22,SANTA CATARINA MITA,2203,30812,2020-07-27,1,2020-07-27,561,45053,35,1734
IZABAL,18,LIVINGSTON,1802,79360,2020-07-27,1,2020-07-27,561,45053,35,1734
SACATEPEQUEZ,3,SAN MIGUEL DUEÑAS,313,15231,2020-07-27,1,2020-07-27,561,45053,35,1734
QUICHE,14,SAN PEDRO JOCOPILAS,1409,37419,2020-07-27,1,2020-07-27,561,45053,35,1734
GUATEMALA,1,GUATEMALA,101,1205668,2020-07-28,10,2020-07-28,6,45059,27,1761
EL PROGRESO,2,SAN AGUSTIN ACASAGUASTLAN,203,54588,2020-07-28,1,2020-07-28,6,45059,27,1761
ESCUINTLA,5,ESCUINTLA,501,166078,2020-07-28,3,2020-07-28,6,45059,27,1761
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-07-28,1,2020-07-28,6,45059,27,1761
ZACAPA,19,ZACAPA,1901,65730,2020-07-28,3,2020-07-28,6,45059,27,1761
GUATEMALA,1,MIXCO,108,494561,2020-07-28,3,2020-07-28,6,45059,27,1761
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-07-28,3,2020-07-28,6,45059,27,1761
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-07-28,1,2020-07-28,6,45059,27,1761
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-07-28,4,2020-07-28,6,45059,27,1761
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-07-28,1,2020-07-28,6,45059,27,1761
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-07-28,1,2020-07-28,6,45059,27,1761
EL PROGRESO,2,GUASTATOYA,201,27001,2020-07-28,2,2020-07-28,6,45059,27,1761
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-07-28,1,2020-07-28,6,45059,27,1761
SUCHITEPEQUEZ,10,SAN FRANCISCO ZAPOTITLAN,1003,24289,2020-07-28,1,2020-07-28,6,45059,27,1761
ESCUINTLA,5,LA GOMERA,507,51024,2020-07-28,1,2020-07-28,6,45059,27,1761
IZABAL,18,MORALES,1804,106156,2020-07-28,1,2020-07-28,6,45059,27,1761
SACATEPEQUEZ,3,CIUDAD VIEJA,312,40083,2020-07-28,1,2020-07-28,6,45059,27,1761
ESCUINTLA,5,TIQUISATE,506,62895,2020-07-28,3,2020-07-28,6,45059,27,1761
RETALHULEU,11,NUEVO SAN CARLOS,1108,41552,2020-07-28,1,2020-07-28,6,45059,27,1761
GUATEMALA,1,GUATEMALA,101,1205668,2020-07-29,16,2020-07-29,1392,46451,21,1782
ESCUINTLA,5,PALIN,511,70118,2020-07-29,1,2020-07-29,1392,46451,21,1782
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-07-29,2,2020-07-29,1392,46451,21,1782
SUCHITEPEQUEZ,10,SAN ANTONIO SUCHITEPEQUEZ,1010,64441,2020-07-29,1,2020-07-29,1392,46451,21,1782
ZACAPA,19,ZACAPA,1901,65730,2020-07-29,1,2020-07-29,1392,46451,21,1782
GUATEMALA,1,VILLA NUEVA,115,464528,2020-07-29,2,2020-07-29,1392,46451,21,1782
GUATEMALA,1,MIXCO,108,494561,2020-07-29,4,2020-07-29,1392,46451,21,1782
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-07-29,1,2020-07-29,1392,46451,21,1782
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-07-29,5,2020-07-29,1392,46451,21,1782
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-07-29,2,2020-07-29,1392,46451,21,1782
GUATEMALA,1,AMATITLAN,114,147604,2020-07-29,1,2020-07-29,1392,46451,21,1782
SACATEPEQUEZ,3,SUMPANGO,304,45249,2020-07-29,1,2020-07-29,1392,46451,21,1782
GUATEMALA,1,PALENCIA,105,73811,2020-07-29,1,2020-07-29,1392,46451,21,1782
SAN MARCOS,12,SAN MARCOS,1201,48644,2020-07-29,1,2020-07-29,1392,46451,21,1782
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-07-29,1,2020-07-29,1392,46451,21,1782
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-07-29,1,2020-07-29,1392,46451,21,1782
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-07-29,4,2020-07-29,1392,46451,21,1782
QUETZALTENANGO,9,LA ESPERANZA,923,24199,2020-07-29,1,2020-07-29,1392,46451,21,1782
EL PROGRESO,2,GUASTATOYA,201,27001,2020-07-29,1,2020-07-29,1392,46451,21,1782
QUETZALTENANGO,9,COLOMBA,917,55290,2020-07-29,1,2020-07-29,1392,46451,21,1782
QUICHE,14,SANTA CRUZ DEL QUICHE,1401,97974,2020-07-29,2,2020-07-29,1392,46451,21,1782
ZACAPA,19,GUALAN,1904,49410,2020-07-29,1,2020-07-29,1392,46451,21,1782
SUCHITEPEQUEZ,10,SAN JOSE EL IDOLO,1005,11870,2020-07-29,1,2020-07-29,1392,46451,21,1782
SAN MARCOS,12,SAN ANTONIO SACATEPEQUEZ,1203,20579,2020-07-29,1,2020-07-29,1392,46451,21,1782
PETEN,17,POPTUN,1712,66883,2020-07-29,1,2020-07-29,1392,46451,21,1782
GUATEMALA,1,GUATEMALA,101,1205668,2020-07-30,18,2020-07-30,1154,47605,53,1835
ESCUINTLA,5,ESCUINTLA,501,166078,2020-07-30,1,2020-07-30,1154,47605,53,1835
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-07-30,1,2020-07-30,1154,47605,53,1835
ZACAPA,19,ZACAPA,1901,65730,2020-07-30,1,2020-07-30,1154,47605,53,1835
GUATEMALA,1,VILLA NUEVA,115,464528,2020-07-30,3,2020-07-30,1154,47605,53,1835
GUATEMALA,1,MIXCO,108,494561,2020-07-30,5,2020-07-30,1154,47605,53,1835
GUATEMALA,1,VILLA CANALES,116,165026,2020-07-30,1,2020-07-30,1154,47605,53,1835
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-07-30,1,2020-07-30,1154,47605,53,1835
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-07-30,1,2020-07-30,1154,47605,53,1835
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-07-30,2,2020-07-30,1154,47605,53,1835
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-07-30,1,2020-07-30,1154,47605,53,1835
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-07-30,2,2020-07-30,1154,47605,53,1835
GUATEMALA,1,SAN JUAN SACATEPEQUEZ,110,276836,2020-07-30,1,2020-07-30,1154,47605,53,1835
SUCHITEPEQUEZ,10,CHICACAO,1013,67994,2020-07-30,1,2020-07-30,1154,47605,53,1835
ESCUINTLA,5,MASAGUA,505,47441,2020-07-30,1,2020-07-30,1154,47605,53,1835
ESCUINTLA,5,NUEVA CONCEPCION,513,80234,2020-07-30,1,2020-07-30,1154,47605,53,1835
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-07-30,1,2020-07-30,1154,47605,53,1835
ESCUINTLA,5,PUERTO DE SAN JOSE,509,66314,2020-07-30,1,2020-07-30,1154,47605,53,1835
SUCHITEPEQUEZ,10,PATULUL,1014,41984,2020-07-30,1,2020-07-30,1154,47605,53,1835
RETALHULEU,11,CHAMPERICO,1107,38006,2020-07-30,1,2020-07-30,1154,47605,53,1835
SUCHITEPEQUEZ,10,SAN BERNARDINO,1004,16817,2020-07-30,1,2020-07-30,1154,47605,53,1835
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-07-30,2,2020-07-30,1154,47605,53,1835
RETALHULEU,11,SAN MARTIN ZAPOTITLAN,1104,12905,2020-07-30,1,2020-07-30,1154,47605,53,1835
GUATEMALA,1,SAN RAYMUNDO,111,38386,2020-07-30,1,2020-07-30,1154,47605,53,1835
QUICHE,14,SANTA CRUZ DEL QUICHE,1401,97974,2020-07-30,1,2020-07-30,1154,47605,53,1835
GUATEMALA,1,GUATEMALA,101,1205668,2020-07-31,9,2020-07-31,1221,48826,32,1867
ESCUINTLA,5,ESCUINTLA,501,166078,2020-07-31,2,2020-07-31,1221,48826,32,1867
GUATEMALA,1,MIXCO,108,494561,2020-07-31,1,2020-07-31,1221,48826,32,1867
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-07-31,1,2020-07-31,1221,48826,32,1867
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-07-31,1,2020-07-31,1221,48826,32,1867
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-07-31,1,2020-07-31,1221,48826,32,1867
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-07-31,1,2020-07-31,1221,48826,32,1867
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-07-31,3,2020-07-31,1221,48826,32,1867
GUATEMALA,1,CHINAUTLA,106,121721,2020-07-31,1,2020-07-31,1221,48826,32,1867
RETALHULEU,11,RETALHULEU,1101,108405,2020-07-31,1,2020-07-31,1221,48826,32,1867
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-07-31,3,2020-07-31,1221,48826,32,1867
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-07-31,1,2020-07-31,1221,48826,32,1867
ESCUINTLA,5,NUEVA CONCEPCION,513,80234,2020-07-31,1,2020-07-31,1221,48826,32,1867
JUTIAPA,22,JUTIAPA,2201,163665,2020-07-31,1,2020-07-31,1221,48826,32,1867
GUATEMALA,1,SAN JOSE PINULA,103,87912,2020-07-31,1,2020-07-31,1221,48826,32,1867
CHIMALTENANGO,4,SAN ANDRES ITZAPA,413,34591,2020-07-31,1,2020-07-31,1221,48826,32,1867
ESCUINTLA,5,PUERTO DE SAN JOSE,509,66314,2020-07-31,1,2020-07-31,1221,48826,32,1867
QUETZALTENANGO,9,CANTEL,914,45229,2020-07-31,1,2020-07-31,1221,48826,32,1867
QUICHE,14,IXCAN,1420,107265,2020-07-31,1,2020-07-31,1221,48826,32,1867
SACATEPEQUEZ,3,CIUDAD VIEJA,312,40083,2020-07-31,1,2020-07-31,1221,48826,32,1867
SUCHITEPEQUEZ,10,SAN BERNARDINO,1004,16817,2020-07-31,1,2020-07-31,1221,48826,32,1867
RETALHULEU,11,SAN MARTIN ZAPOTITLAN,1104,12905,2020-07-31,1,2020-07-31,1221,48826,32,1867
ALTA VERAPAZ,16,FRAY BARTOLOME DE LAS CASAS,1615,76047,2020-07-31,1,2020-07-31,1221,48826,32,1867
RETALHULEU,11,SANTA CRUZ MULUA,1103,15835,2020-07-31,1,2020-07-31,1221,48826,32,1867
SAN MARCOS,12,CONCEPCION TUTUAPA,1206,82876,2020-07-31,1,2020-07-31,1221,48826,32,1867
ALTA VERAPAZ,16,RAXRUHA,1617,39350,2020-07-31,1,2020-07-31,1221,48826,32,1867
PETEN,17,MELCHOR DE MENCOS,1711,30017,2020-07-31,1,2020-07-31,1221,48826,32,1867
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-13,11,2020-08-13,1123,59089,34,2267
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-13,2,2020-08-13,1123,59089,34,2267
GUATEMALA,1,MIXCO,108,494561,2020-08-13,3,2020-08-13,1123,59089,34,2267
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-13,1,2020-08-13,1123,59089,34,2267
PETEN,17,FLORES,1701,43067,2020-08-13,1,2020-08-13,1123,59089,34,2267
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-13,1,2020-08-13,1123,59089,34,2267
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-08-13,2,2020-08-13,1123,59089,34,2267
CHIMALTENANGO,4,TECPAN GUATEMALA,406,108893,2020-08-13,1,2020-08-13,1123,59089,34,2267
GUATEMALA,1,AMATITLAN,114,147604,2020-08-13,1,2020-08-13,1123,59089,34,2267
RETALHULEU,11,RETALHULEU,1101,108405,2020-08-13,1,2020-08-13,1123,59089,34,2267
GUATEMALA,1,PALENCIA,105,73811,2020-08-13,1,2020-08-13,1123,59089,34,2267
BAJA VERAPAZ,15,SALAMA,1501,70066,2020-08-13,1,2020-08-13,1123,59089,34,2267
PETEN,17,SAN BENITO,1703,52439,2020-08-13,3,2020-08-13,1123,59089,34,2267
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-08-13,1,2020-08-13,1123,59089,34,2267
SAN MARCOS,12,TEJUTLA,1210,43512,2020-08-13,1,2020-08-13,1123,59089,34,2267
ESCUINTLA,5,SIQUINALA,504,25677,2020-08-13,1,2020-08-13,1123,59089,34,2267
SUCHITEPEQUEZ,10,SAMAYAC,1008,26350,2020-08-13,1,2020-08-13,1123,59089,34,2267
QUICHE,14,IXCAN,1420,107265,2020-08-13,1,2020-08-13,1123,59089,34,2267
ESCUINTLA,5,TIQUISATE,506,62895,2020-08-13,1,2020-08-13,1123,59089,34,2267
SUCHITEPEQUEZ,10,CUYOTENANGO,1002,37283,2020-08-13,1,2020-08-13,1123,59089,34,2267
PETEN,17,SAYAXCHE,1710,97003,2020-08-13,1,2020-08-13,1123,59089,34,2267
QUETZALTENANGO,9,GENOVA,921,45162,2020-08-13,1,2020-08-13,1123,59089,34,2267
TOTONICAPAN,8,MOMOSTENANGO,805,136909,2020-08-13,1,2020-08-13,1123,59089,34,2267
SAN MARCOS,12,EL RODEO,1214,19080,2020-08-13,1,2020-08-13,1123,59089,34,2267
CHIMALTENANGO,4,SAN JUAN COMALAPA,404,58174,2020-08-13,1,2020-08-13,1123,59089,34,2267
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-14,12,2020-08-14,1195,60284,29,2296
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-14,2,2020-08-14,1195,60284,29,2296
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-14,2,2020-08-14,1195,60284,29,2296
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-08-14,2,2020-08-14,1195,60284,29,2296
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-14,2,2020-08-14,1195,60284,29,2296
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-08-14,1,2020-08-14,1195,60284,29,2296
SUCHITEPEQUEZ,10,CHICACAO,1013,67994,2020-08-14,1,2020-08-14,1195,60284,29,2296
RETALHULEU,11,RETALHULEU,1101,108405,2020-08-14,2,2020-08-14,1195,60284,29,2296
SAN MARCOS,12,SAN MARCOS,1201,48644,2020-08-14,1,2020-08-14,1195,60284,29,2296
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-14,1,2020-08-14,1195,60284,29,2296
IZABAL,18,LIVINGSTON,1802,79360,2020-08-14,1,2020-08-14,1195,60284,29,2296
PETEN,17,SAN BENITO,1703,52439,2020-08-14,1,2020-08-14,1195,60284,29,2296
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-14,2,2020-08-14,1195,60284,29,2296
QUETZALTENANGO,9,SAN MATEO,910,8658,2020-08-14,1,2020-08-14,1195,60284,29,2296
ALTA VERAPAZ,16,PANZOS,1607,79777,2020-08-14,1,2020-08-14,1195,60284,29,2296
ZACAPA,19,SAN JORGE,1911,13384,2020-08-14,1,2020-08-14,1195,60284,29,2296
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-15,3,2020-08-15,1144,61428,45,2341
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-15,2,2020-08-15,1144,61428,45,2341
GUATEMALA,1,MIXCO,108,494561,2020-08-15,2,2020-08-15,1144,61428,45,2341
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-08-15,1,2020-08-15,1144,61428,45,2341
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-15,2,2020-08-15,1144,61428,45,2341
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-08-15,1,2020-08-15,1144,61428,45,2341
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-08-15,1,2020-08-15,1144,61428,45,2341
JUTIAPA,22,YUPILTEPEQUE,2206,17833,2020-08-15,1,2020-08-15,1144,61428,45,2341
BAJA VERAPAZ,15,SALAMA,1501,70066,2020-08-15,1,2020-08-15,1144,61428,45,2341
ALTA VERAPAZ,16,COBAN,1601,224109,2020-08-15,1,2020-08-15,1144,61428,45,2341
SUCHITEPEQUEZ,10,SAMAYAC,1008,26350,2020-08-15,1,2020-08-15,1144,61428,45,2341
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-15,1,2020-08-15,1144,61428,45,2341
QUICHE,14,SANTA CRUZ DEL QUICHE,1401,97974,2020-08-15,1,2020-08-15,1144,61428,45,2341
CHIQUIMULA,20,ESQUIPULAS,2007,55723,2020-08-15,1,2020-08-15,1144,61428,45,2341
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-16,5,2020-08-16,885,62313,14,2355
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-16,1,2020-08-16,885,62313,14,2355
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-16,5,2020-08-16,885,62313,14,2355
GUATEMALA,1,MIXCO,108,494561,2020-08-16,3,2020-08-16,885,62313,14,2355
GUATEMALA,1,VILLA CANALES,116,165026,2020-08-16,2,2020-08-16,885,62313,14,2355
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-16,2,2020-08-16,885,62313,14,2355
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-16,5,2020-08-16,885,62313,14,2355
CHIMALTENANGO,4,TECPAN GUATEMALA,406,108893,2020-08-16,2,2020-08-16,885,62313,14,2355
GUATEMALA,1,AMATITLAN,114,147604,2020-08-16,2,2020-08-16,885,62313,14,2355
GUATEMALA,1,CHINAUTLA,106,121721,2020-08-16,1,2020-08-16,885,62313,14,2355
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-08-16,1,2020-08-16,885,62313,14,2355
HUEHUETENANGO,13,SAN JUAN ATITAN,1316,25165,2020-08-16,1,2020-08-16,885,62313,14,2355
HUEHUETENANGO,13,SAN PEDRO SOLOMA,1308,61547,2020-08-16,1,2020-08-16,885,62313,14,2355
SACATEPEQUEZ,3,CIUDAD VIEJA,312,40083,2020-08-16,1,2020-08-16,885,62313,14,2355
SOLOLA,7,SAN ANDRES SEMETABAJ,709,14640,2020-08-16,1,2020-08-16,885,62313,14,2355
CHIMALTENANGO,4,POCHUTA,408,10996,2020-08-16,1,2020-08-16,885,62313,14,2355
SOLOLA,7,SAN ANTONIO PALOPO,712,15639,2020-08-16,1,2020-08-16,885,62313,14,2355
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-17,6,2020-08-17,249,62562,24,2379
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-08-17,1,2020-08-17,249,62562,24,2379
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-17,1,2020-08-17,249,62562,24,2379
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-17,1,2020-08-17,249,62562,24,2379
HUEHUETENANGO,13,SAN PEDRO NECTA,1306,40493,2020-08-17,1,2020-08-17,249,62562,24,2379
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-17,3,2020-08-17,249,62562,24,2379
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-08-17,1,2020-08-17,249,62562,24,2379
GUATEMALA,1,AMATITLAN,114,147604,2020-08-17,1,2020-08-17,249,62562,24,2379
ESCUINTLA,5,MASAGUA,505,47441,2020-08-17,1,2020-08-17,249,62562,24,2379
SAN MARCOS,12,NUEVO PROGRESO,1212,31500,2020-08-17,1,2020-08-17,249,62562,24,2379
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-08-17,1,2020-08-17,249,62562,24,2379
ESCUINTLA,5,NUEVA CONCEPCION,513,80234,2020-08-17,1,2020-08-17,249,62562,24,2379
QUETZALTENANGO,9,CONCEPCION CHIQUIRICHAPA,911,20245,2020-08-17,1,2020-08-17,249,62562,24,2379
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-17,1,2020-08-17,249,62562,24,2379
SACATEPEQUEZ,3,PASTORES,303,19389,2020-08-17,1,2020-08-17,249,62562,24,2379
QUICHE,14,CHICAMAN,1419,42342,2020-08-17,2,2020-08-17,249,62562,24,2379
IZABAL,18,MORALES,1804,106156,2020-08-17,4,2020-08-17,249,62562,24,2379
QUETZALTENANGO,9,CANTEL,914,45229,2020-08-17,1,2020-08-17,249,62562,24,2379
JALAPA,21,JALAPA,2101,188522,2020-08-17,1,2020-08-17,249,62562,24,2379
QUICHE,14,IXCAN,1420,107265,2020-08-17,2,2020-08-17,249,62562,24,2379
CHIMALTENANGO,4,YEPOCAPA,412,41304,2020-08-17,1,2020-08-17,249,62562,24,2379
ZACAPA,19,USUMATLAN,1906,13071,2020-08-17,1,2020-08-17,249,62562,24,2379
PETEN,17,SAN LUIS,1709,76128,2020-08-17,1,2020-08-17,249,62562,24,2379
SACATEPEQUEZ,3,SAN LUCAS SACATEPEQUEZ,308,28445,2020-08-18,1,2020-08-18,382,62944,10,2389
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-18,12,2020-08-18,382,62944,10,2389
GUATEMALA,1,FRAIJANES,113,61664,2020-08-18,1,2020-08-18,382,62944,10,2389
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-18,1,2020-08-18,382,62944,10,2389
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-08-18,1,2020-08-18,382,62944,10,2389
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-18,1,2020-08-18,382,62944,10,2389
SUCHITEPEQUEZ,10,SAN ANTONIO SUCHITEPEQUEZ,1010,64441,2020-08-18,1,2020-08-18,382,62944,10,2389
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-18,2,2020-08-18,382,62944,10,2389
GUATEMALA,1,MIXCO,108,494561,2020-08-18,2,2020-08-18,382,62944,10,2389
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-18,2,2020-08-18,382,62944,10,2389
PETEN,17,FLORES,1701,43067,2020-08-18,1,2020-08-18,382,62944,10,2389
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-18,3,2020-08-18,382,62944,10,2389
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-08-18,1,2020-08-18,382,62944,10,2389
GUATEMALA,1,CHINAUTLA,106,121721,2020-08-18,1,2020-08-18,382,62944,10,2389
QUETZALTENANGO,9,EL PALMAR,919,30973,2020-08-18,1,2020-08-18,382,62944,10,2389
SAN MARCOS,12,SAN MARCOS,1201,48644,2020-08-18,1,2020-08-18,382,62944,10,2389
RETALHULEU,11,EL ASINTAL,1109,42601,2020-08-18,1,2020-08-18,382,62944,10,2389
SAN MARCOS,12,EL TUMBADOR,1213,51299,2020-08-18,1,2020-08-18,382,62944,10,2389
SUCHITEPEQUEZ,10,CUYOTENANGO,1002,37283,2020-08-18,1,2020-08-18,382,62944,10,2389
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-18,1,2020-08-18,382,62944,10,2389
ESCUINTLA,5,GUANAGAZAPA,508,17234,2020-08-18,1,2020-08-18,382,62944,10,2389
CHIQUIMULA,20,JOCOTAN,2004,73093,2020-08-18,1,2020-08-18,382,62944,10,2389
SOLOLA,7,NAHUALA,705,91523,2020-08-18,1,2020-08-18,382,62944,10,2389
HUEHUETENANGO,13,SANTA ANA HUISTA,1331,10225,2020-08-18,1,2020-08-18,382,62944,10,2389
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-19,4,2020-08-19,903,63847,30,2419
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-19,1,2020-08-19,903,63847,30,2419
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-19,2,2020-08-19,903,63847,30,2419
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-19,1,2020-08-19,903,63847,30,2419
GUATEMALA,1,MIXCO,108,494561,2020-08-19,1,2020-08-19,903,63847,30,2419
ALTA VERAPAZ,16,SAN PEDRO CARCHA,1609,248880,2020-08-19,1,2020-08-19,903,63847,30,2419
GUATEMALA,1,VILLA CANALES,116,165026,2020-08-19,1,2020-08-19,903,63847,30,2419
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-19,2,2020-08-19,903,63847,30,2419
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-08-19,2,2020-08-19,903,63847,30,2419
PETEN,17,FLORES,1701,43067,2020-08-19,1,2020-08-19,903,63847,30,2419
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-08-19,1,2020-08-19,903,63847,30,2419
GUATEMALA,1,AMATITLAN,114,147604,2020-08-19,1,2020-08-19,903,63847,30,2419
RETALHULEU,11,RETALHULEU,1101,108405,2020-08-19,1,2020-08-19,903,63847,30,2419
SUCHITEPEQUEZ,10,SAN GABRIEL,1012,7945,2020-08-19,1,2020-08-19,903,63847,30,2419
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-08-19,1,2020-08-19,903,63847,30,2419
HUEHUETENANGO,13,SAN PEDRO SOLOMA,1308,61547,2020-08-19,1,2020-08-19,903,63847,30,2419
BAJA VERAPAZ,15,SALAMA,1501,70066,2020-08-19,1,2020-08-19,903,63847,30,2419
JUTIAPA,22,SANTA CATARINA MITA,2203,30812,2020-08-19,1,2020-08-19,903,63847,30,2419
ESCUINTLA,5,PUERTO DE SAN JOSE,509,66314,2020-08-19,1,2020-08-19,903,63847,30,2419
TOTONICAPAN,8,SAN FRANCISCO EL ALTO,803,64224,2020-08-19,1,2020-08-19,903,63847,30,2419
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-08-19,1,2020-08-19,903,63847,30,2419
IZABAL,18,MORALES,1804,106156,2020-08-19,2,2020-08-19,903,63847,30,2419
JALAPA,21,JALAPA,2101,188522,2020-08-19,2,2020-08-19,903,63847,30,2419
ZACAPA,19,GUALAN,1904,49410,2020-08-19,1,2020-08-19,903,63847,30,2419
HUEHUETENANGO,13,SAN ILDELFONSO IXTAHUACAN,1309,54382,2020-08-19,1,2020-08-19,903,63847,30,2419
PETEN,17,MELCHOR DE MENCOS,1711,30017,2020-08-19,1,2020-08-19,903,63847,30,2419
